raceId,driverId,pos,laps,time
2013-1,jean-eric-vergne,7,16,87860
2013-1,adrian-sutil,8,15,88069
2013-1,nico-hulkenberg,9,18,88253
2013-1,esteban-gutierrez,10,20,88253
2013-1,nico-rosberg,11,13,88486
2013-1,seb-vettel,12,9,89808
2013-1,mark-webber,13,16,90073
2013-1,jules-bianchi,14,17,90388
2013-1,giedo-van-der-garde,15,20,90598
2013-1,charles-pic,16,19,90959
2013-1,jenson-button,17,7,93236
2013-1,sergio-perez,18,8,93527
2013-1,pastor-maldonado,19,13,99232
2013-1,valtteri-bottas,20,13,99779
2013-1,max-chilton,21,13,102872
2013-1,lewis-hamilton,22,9,107246
2013-2,seb-vettel,1,20,96435
2013-2,lewis-hamilton,2,17,96568
2013-2,adrian-sutil,3,19,96588
2013-2,mark-webber,4,20,96613
2013-2,kimi-raikkonen,5,19,96806
2013-2,paul-di-resta,6,18,96807
2013-2,jenson-button,7,16,96822
2013-2,felipe-massa,8,14,96946
2013-2,nico-rosberg,9,25,96949
2013-2,fernando-alonso,10,14,97302
2013-2,pastor-maldonado,11,11,97359
2013-2,sergio-perez,12,12,97538
2013-2,nico-hulkenberg,13,23,97685
2013-2,romain-grosjean,14,14,97690
2013-2,valtteri-bottas,15,16,97936
2013-2,esteban-gutierrez,16,17,98294
2013-2,jean-eric-vergne,17,16,98376
2013-2,daniel-ricciardo,18,15,98425
2013-2,charles-pic,19,18,98995
2013-2,jules-bianchi,20,21,99717
2013-2,giedo-van-der-garde,21,18,100209
2013-2,max-chilton,22,18,100495
2013-3,fernando-alonso,1,13,95391
2013-3,felipe-massa,2,11,96013
2013-3,lewis-hamilton,3,18,96065
2013-3,seb-vettel,4,17,96286
2013-3,mark-webber,5,15,96420
2013-3,adrian-sutil,6,16,96549
2013-3,kimi-raikkonen,7,16,96605
2013-3,jenson-button,8,16,96693
2013-3,sergio-perez,9,16,96777
2013-3,nico-hulkenberg,10,15,96853
2013-3,jean-eric-vergne,11,15,97072
2013-3,daniel-ricciardo,12,18,97205
2013-3,pastor-maldonado,13,11,97300
2013-3,nico-rosberg,14,12,97349
2013-3,valtteri-bottas,15,16,97457
2013-3,paul-di-resta,16,13,97487
2013-3,esteban-gutierrez,17,20,97740
2013-3,romain-grosjean,18,16,97813
2013-3,jules-bianchi,19,17,98496
2013-3,charles-pic,20,18,98821
2013-3,max-chilton,21,16,99627
2013-3,giedo-van-der-garde,22,18,99652
2013-4,fernando-alonso,1,12,93247
2013-4,seb-vettel,2,15,93348
2013-4,mark-webber,3,19,93380
2013-4,kimi-raikkonen,4,21,93446
2013-4,lewis-hamilton,5,19,93455
2013-4,romain-grosjean,6,19,93464
2013-4,adrian-sutil,7,17,93596
2013-4,paul-di-resta,8,15,93700
2013-4,nico-rosberg,9,19,93764
2013-4,nico-hulkenberg,10,17,93922
2013-4,felipe-massa,11,20,93949
2013-4,jenson-button,12,17,94117
2013-4,sergio-perez,13,18,94282
2013-4,daniel-ricciardo,14,16,94577
2013-4,valtteri-bottas,15,17,94611
2013-4,jean-eric-vergne,16,16,94678
2013-4,pastor-maldonado,17,17,94833
2013-4,charles-pic,18,16,95816
2013-4,jules-bianchi,19,17,96731
2013-4,giedo-van-der-garde,20,16,96939
2013-4,max-chilton,21,7,97630
2013-4,esteban-gutierrez,22,29,99592
2013-5,felipe-massa,1,13,81901
2013-5,kimi-raikkonen,2,14,81907
2013-5,mark-webber,3,17,82044
2013-5,romain-grosjean,4,13,82069
2013-5,seb-vettel,5,17,82229
2013-5,fernando-alonso,6,15,82254
2013-5,paul-di-resta,7,11,82574
2013-5,adrian-sutil,8,17,82729
2013-5,lewis-hamilton,9,24,82740
2013-5,jean-eric-vergne,10,15,82759
2013-5,nico-rosberg,11,26,82839
2013-5,jenson-button,12,13,83151
2013-5,esteban-gutierrez,13,21,83371
2013-5,sergio-perez,14,13,83373
2013-5,pastor-maldonado,15,17,83385
2013-5,nico-hulkenberg,16,18,83388
2013-5,valtteri-bottas,17,16,83660
2013-5,daniel-ricciardo,18,17,83767
2013-5,charles-pic,19,18,84775
2013-5,jules-bianchi,20,16,84793
2013-5,max-chilton,21,17,85135
2013-5,giedo-van-der-garde,22,18,85250
2013-6,nico-rosberg,1,22,74378
2013-6,romain-grosjean,2,13,75039
2013-6,seb-vettel,3,17,75261
2013-6,fernando-alonso,4,17,75286
2013-6,lewis-hamilton,5,20,75311
2013-6,kimi-raikkonen,6,19,75380
2013-6,mark-webber,7,20,75550
2013-6,paul-di-resta,8,17,75594
2013-6,pastor-maldonado,9,15,75861
2013-6,nico-hulkenberg,10,25,75926
2013-6,sergio-perez,11,23,75958
2013-6,jenson-button,12,19,75976
2013-6,jean-eric-vergne,13,21,75976
2013-6,daniel-ricciardo,14,16,76060
2013-6,adrian-sutil,15,12,76068
2013-6,felipe-massa,16,8,76105
2013-6,esteban-gutierrez,17,26,76427
2013-6,valtteri-bottas,18,17,76933
2013-6,charles-pic,19,20,77902
2013-6,giedo-van-der-garde,20,20,78102
2013-6,jules-bianchi,21,22,78706
2013-6,max-chilton,22,22,79228
2013-7,mark-webber,1,7,77895
2013-7,adrian-sutil,2,8,78248
2013-7,lewis-hamilton,3,7,78732
2013-7,fernando-alonso,4,10,78977
2013-7,seb-vettel,5,6,79131
2013-7,nico-rosberg,6,7,79457
2013-7,paul-di-resta,7,6,79496
2013-7,felipe-massa,8,9,79750
2013-7,jenson-button,9,9,79790
2013-7,kimi-raikkonen,10,8,80316
2013-7,romain-grosjean,11,9,80596
2013-7,pastor-maldonado,12,12,81035
2013-7,daniel-ricciardo,13,7,81364
2013-7,max-chilton,14,9,81652
2013-7,nico-hulkenberg,15,14,82021
2013-7,esteban-gutierrez,16,15,82720
2013-7,jean-eric-vergne,17,7,83058
2013-7,giedo-van-der-garde,18,14,83132
2013-7,sergio-perez,19,8,83309
2013-7,charles-pic,20,12,83620
2013-7,valtteri-bottas,21,12,84314
2013-7,jules-bianchi,22,9,86195
2013-8,nico-rosberg,1,18,91487
2013-8,lewis-hamilton,2,20,91633
2013-8,seb-vettel,3,20,92037
2013-8,mark-webber,4,17,92078
2013-8,romain-grosjean,5,18,92391
2013-8,daniel-ricciardo,6,19,92440
2013-8,fernando-alonso,7,18,92454
2013-8,kimi-raikkonen,8,22,92459
2013-8,adrian-sutil,9,17,92536
2013-8,paul-di-resta,10,17,92571
2013-8,jean-eric-vergne,11,15,92580
2013-8,jenson-button,12,18,92926
2013-8,pastor-maldonado,13,17,93133
2013-8,nico-hulkenberg,14,16,93225
2013-8,felipe-massa,15,16,93273
2013-8,valtteri-bottas,16,25,93309
2013-8,esteban-gutierrez,17,19,93370
2013-8,sergio-perez,18,9,93607
2013-8,charles-pic,19,18,94971
2013-8,jules-bianchi,20,17,94990
2013-8,max-chilton,21,16,96694
2013-8,giedo-van-der-garde,22,18,97443
2013-9,seb-vettel,1,19,89517
2013-9,nico-rosberg,2,19,90193
2013-9,mark-webber,3,18,90211
2013-9,fernando-alonso,4,16,90621
2013-9,felipe-massa,5,17,90639
2013-9,kimi-raikkonen,6,19,90671
2013-9,lewis-hamilton,7,20,90744
2013-9,romain-grosjean,8,18,90781
2013-9,nico-hulkenberg,9,20,90966
2013-9,adrian-sutil,10,18,91009
2013-9,jenson-button,11,22,91326
2013-9,esteban-gutierrez,12,20,91405
2013-9,paul-di-resta,13,21,91733
2013-9,jean-eric-vergne,14,18,91855
2013-9,sergio-perez,15,23,91855
2013-9,daniel-ricciardo,16,19,91898
2013-9,pastor-maldonado,17,20,91969
2013-9,valtteri-bottas,18,23,92036
2013-9,charles-pic,19,19,93230
2013-9,jules-bianchi,20,22,93470
2013-9,giedo-van-der-garde,21,21,93964
2013-9,max-chilton,22,20,94683
2013-10,romain-grosjean,1,20,80730
2013-10,fernando-alonso,2,13,80898
2013-10,sergio-perez,3,10,81052
2013-10,seb-vettel,4,27,81125
2013-10,felipe-massa,5,14,81151
2013-10,lewis-hamilton,6,19,81158
2013-10,mark-webber,7,17,81254
2013-10,nico-rosberg,8,23,81356
2013-10,jenson-button,9,15,81499
2013-10,adrian-sutil,10,20,81519
2013-10,kimi-raikkonen,11,17,81589
2013-10,pastor-maldonado,12,19,81646
2013-10,paul-di-resta,13,21,81963
2013-10,nico-hulkenberg,14,21,81964
2013-10,daniel-ricciardo,15,18,82180
2013-10,jean-eric-vergne,16,19,82423
2013-10,valtteri-bottas,17,16,83028
2013-10,giedo-van-der-garde,18,21,83975
2013-10,charles-pic,19,19,83987
2013-10,jules-bianchi,20,20,84298
2013-10,max-chilton,21,20,85122
2013-10,esteban-gutierrez,22,2,
2013-11,seb-vettel,1,16,108327
2013-11,fernando-alonso,2,14,108432
2013-11,mark-webber,3,16,108533
2013-11,jean-eric-vergne,4,15,108776
2013-11,felipe-massa,5,15,108788
2013-11,jenson-button,6,13,108882
2013-11,esteban-gutierrez,7,18,108930
2013-11,romain-grosjean,8,14,108967
2013-11,nico-rosberg,9,16,108993
2013-11,kimi-raikkonen,10,17,109008
2013-11,daniel-ricciardo,11,15,109035
2013-11,lewis-hamilton,12,17,109046
2013-11,adrian-sutil,13,15,109122
2013-11,valtteri-bottas,14,15,109177
2013-11,paul-di-resta,15,14,109226
2013-11,sergio-perez,16,14,109417
2013-11,nico-hulkenberg,17,19,109478
2013-11,pastor-maldonado,18,14,110418
2013-11,charles-pic,19,15,111416
2013-11,giedo-van-der-garde,20,18,111800
2013-11,jules-bianchi,21,17,112221
2013-11,max-chilton,22,18,113507
2013-12,seb-vettel,1,18,84360
2013-12,fernando-alonso,2,13,84643
2013-12,mark-webber,3,22,84677
2013-12,lewis-hamilton,4,17,84712
2013-12,sergio-perez,5,19,84864
2013-12,daniel-ricciardo,6,19,84865
2013-12,felipe-massa,7,14,84995
2013-12,jenson-button,8,15,85103
2013-12,pastor-maldonado,9,20,85116
2013-12,kimi-raikkonen,10,18,85120
2013-12,jean-eric-vergne,11,16,85136
2013-12,nico-hulkenberg,12,21,85273
2013-12,esteban-gutierrez,13,22,85324
2013-12,romain-grosjean,14,17,85499
2013-12,valtteri-bottas,15,21,85660
2013-12,adrian-sutil,16,19,85702
2013-12,paul-di-resta,17,11,86120
2013-12,charles-pic,18,21,86607
2013-12,giedo-van-der-garde,19,20,87172
2013-12,jules-bianchi,20,18,87605
2013-12,max-chilton,21,18,87665
2013-12,nico-rosberg,22,5,87822
2013-13,seb-vettel,1,15,104173
2013-13,romain-grosjean,2,16,104364
2013-13,nico-rosberg,3,18,104741
2013-13,mark-webber,4,14,104906
2013-13,lewis-hamilton,5,14,104921
2013-13,fernando-alonso,6,13,105257
2013-13,sergio-perez,7,12,105500
2013-13,nico-hulkenberg,8,19,105876
2013-13,jenson-button,9,13,105890
2013-13,felipe-massa,10,13,105935
2013-13,jean-eric-vergne,11,15,106084
2013-13,kimi-raikkonen,12,13,106147
2013-13,pastor-maldonado,13,17,106338
2013-13,daniel-ricciardo,14,16,106358
2013-13,valtteri-bottas,15,17,106660
2013-13,paul-di-resta,16,16,106879
2013-13,esteban-gutierrez,17,13,106893
2013-13,adrian-sutil,18,19,107249
2013-13,giedo-van-der-garde,19,17,108931
2013-13,charles-pic,20,18,109037
2013-13,jules-bianchi,21,21,109182
2013-13,max-chilton,22,20,109982
2013-14,seb-vettel,1,17,97881
2013-14,mark-webber,2,17,98018
2013-14,nico-rosberg,3,16,98318
2013-14,lewis-hamilton,4,15,98332
2013-14,fernando-alonso,5,13,98486
2013-14,romain-grosjean,6,19,98701
2013-14,felipe-massa,7,14,98816
2013-14,kimi-raikkonen,8,17,98857
2013-14,nico-hulkenberg,9,16,98961
2013-14,jenson-button,10,14,99114
2013-14,esteban-gutierrez,11,15,99128
2013-14,pastor-maldonado,12,16,99196
2013-14,adrian-sutil,13,17,99204
2013-14,sergio-perez,14,15,99274
2013-14,daniel-ricciardo,15,17,99327
2013-14,paul-di-resta,16,19,99371
2013-14,jean-eric-vergne,17,15,99665
2013-14,valtteri-bottas,18,17,100128
2013-14,charles-pic,19,19,101360
2013-14,giedo-van-der-garde,20,20,101614
2013-14,jules-bianchi,21,14,101646
2013-14,max-chilton,22,17,102267
2013-15,mark-webber,1,17,92053
2013-15,lewis-hamilton,2,18,92187
2013-15,nico-rosberg,3,18,92355
2013-15,romain-grosjean,4,26,92707
2013-15,fernando-alonso,5,14,92800
2013-15,felipe-massa,6,14,92815
2013-15,jenson-button,7,17,92869
2013-15,kimi-raikkonen,8,25,92946
2013-15,seb-vettel,9,8,93036
2013-15,nico-hulkenberg,10,12,93076
2013-15,sergio-perez,11,15,93158
2013-15,jean-eric-vergne,12,15,93260
2013-15,daniel-ricciardo,13,16,93490
2013-15,pastor-maldonado,14,17,93638
2013-15,paul-di-resta,15,19,93660
2013-15,esteban-gutierrez,16,15,93732
2013-15,valtteri-bottas,17,18,93955
2013-15,adrian-sutil,18,8,94773
2013-15,giedo-van-der-garde,19,20,95473
2013-15,charles-pic,20,18,95518
2013-15,max-chilton,21,16,95844
2013-15,jules-bianchi,22,20,99378
2013-16,seb-vettel,1,16,85332
2013-16,mark-webber,2,14,85892
2013-16,fernando-alonso,3,19,86105
2013-16,nico-hulkenberg,4,17,86306
2013-16,romain-grosjean,5,16,86350
2013-16,felipe-massa,6,20,86435
2013-16,paul-di-resta,7,15,86438
2013-16,nico-rosberg,8,19,86441
2013-16,jenson-button,9,15,86489
2013-16,lewis-hamilton,10,17,86557
2013-16,kimi-raikkonen,11,14,86635
2013-16,pastor-maldonado,12,13,86641
2013-16,sergio-perez,13,13,86737
2013-16,adrian-sutil,14,17,86847
2013-16,jean-eric-vergne,15,17,86876
2013-16,valtteri-bottas,16,15,86883
2013-16,daniel-ricciardo,17,18,87259
2013-16,charles-pic,18,18,87941
2013-16,esteban-gutierrez,19,15,88019
2013-16,giedo-van-der-garde,20,16,88498
2013-16,max-chilton,21,11,89094
2013-16,jules-bianchi,22,13,89169
2013-17,seb-vettel,1,19,101349
2013-17,mark-webber,2,17,101571
2013-17,lewis-hamilton,3,18,101580
2013-17,nico-rosberg,4,19,101721
2013-17,romain-grosjean,5,19,101832
2013-17,jenson-button,6,19,101956
2013-17,nico-hulkenberg,7,19,102055
2013-17,esteban-gutierrez,8,19,102282
2013-17,kimi-raikkonen,9,18,102387
2013-17,jean-eric-vergne,10,21,102457
2013-17,fernando-alonso,11,15,102516
2013-17,paul-di-resta,12,23,102681
2013-17,valtteri-bottas,13,19,102698
2013-17,felipe-massa,14,16,102702
2013-17,daniel-ricciardo,15,18,102727
2013-17,pastor-maldonado,16,18,102798
2013-17,adrian-sutil,17,22,102989
2013-17,sergio-perez,18,15,103142
2013-17,giedo-van-der-garde,19,20,104472
2013-17,charles-pic,20,21,104728
2013-17,max-chilton,21,20,105621
2013-17,jules-bianchi,22,15,107506
2013-18,seb-vettel,1,14,96733
2013-18,mark-webber,2,20,96936
2013-18,lewis-hamilton,3,22,97064
2013-18,nico-hulkenberg,4,20,97272
2013-18,romain-grosjean,5,20,97345
2013-18,jenson-button,6,18,97534
2013-18,nico-rosberg,7,24,97578
2013-18,sergio-perez,8,19,97583
2013-18,valtteri-bottas,9,17,97747
2013-18,adrian-sutil,10,21,97748
2013-18,fernando-alonso,11,16,97763
2013-18,esteban-gutierrez,12,18,97774
2013-18,heikki-kovalainen,13,21,97879
2013-18,pastor-maldonado,14,16,98022
2013-18,daniel-ricciardo,15,23,98109
2013-18,paul-di-resta,16,22,98275
2013-18,felipe-massa,17,17,98408
2013-18,jean-eric-vergne,18,21,98636
2013-18,charles-pic,19,19,99578
2013-18,giedo-van-der-garde,20,21,100056
2013-18,jules-bianchi,21,21,100825
2013-18,max-chilton,22,18,101293
2013-19,mark-webber,1,5,87891
2013-19,romain-grosjean,2,5,88195
2013-19,heikki-kovalainen,3,6,88595
2013-19,valtteri-bottas,4,12,88600
2013-19,nico-hulkenberg,5,15,88830
2013-19,jean-eric-vergne,6,5,88921
2013-19,esteban-gutierrez,7,21,89215
2013-19,pastor-maldonado,8,10,89686
2013-19,paul-di-resta,9,6,89736
2013-19,adrian-sutil,10,8,89913
2013-19,lewis-hamilton,11,8,89980
2013-19,daniel-ricciardo,12,9,89988
2013-19,jules-bianchi,13,9,90635
2013-19,charles-pic,14,14,90837
2013-19,max-chilton,15,10,90972
2013-19,giedo-van-der-garde,16,14,91154
2013-19,seb-vettel,17,4,91857
2013-19,sergio-perez,18,4,92731
2013-19,nico-rosberg,19,4,
2013-19,fernando-alonso,20,2,
2013-19,jenson-button,21,1,
2013-19,felipe-massa,22,2,
2014-1,nico-rosberg,1,15,89375
2014-1,jenson-button,2,20,90766
2014-1,fernando-alonso,3,11,90876
2014-1,lewis-hamilton,4,13,90919
2014-1,daniel-ricciardo,5,13,90970
2014-1,nico-hulkenberg,6,16,90978
2014-1,kimi-raikkonen,7,12,91156
2014-1,kevin-magnussen,8,22,91251
2014-1,sergio-perez,9,17,91665
2014-1,felipe-massa,10,20,91723
2014-1,daniil-kvyat,11,17,91925
2014-1,seb-vettel,12,14,92255
2014-1,jean-eric-vergne,13,16,92417
2014-1,jules-bianchi,14,15,94184
2014-1,adrian-sutil,15,16,94188
2014-1,kamui-kobayashi,16,19,94413
2014-1,max-chilton,17,15,94717
2014-1,pastor-maldonado,18,15,94754
2014-1,marcus-ericsson,19,21,96159
2014-1,valtteri-bottas,20,2,
2014-1,esteban-gutierrez,21,2,
2014-1,romain-grosjean,22,4,
2014-2,nico-rosberg,1,13,99008
2014-2,lewis-hamilton,2,13,99240
2014-2,kimi-raikkonen,3,13,100156
2014-2,seb-vettel,4,14,100387
2014-2,nico-hulkenberg,5,15,100523
2014-2,daniel-ricciardo,6,14,100686
2014-2,fernando-alonso,7,14,100736
2014-2,felipe-massa,8,20,100781
2014-2,valtteri-bottas,9,20,100891
2014-2,sergio-perez,10,15,101029
2014-2,daniil-kvyat,11,18,101182
2014-2,jean-eric-vergne,12,18,101441
2014-2,adrian-sutil,13,15,101552
2014-2,esteban-gutierrez,14,17,102041
2014-2,romain-grosjean,15,16,102749
2014-2,pastor-maldonado,16,20,103539
2014-2,max-chilton,17,16,103977
2014-2,jules-bianchi,18,18,104170
2014-2,marcus-ericsson,19,12,104457
2014-2,kamui-kobayashi,20,7,106015
2014-2,jenson-button,21,4,125555
2014-2,kevin-magnussen,22,5,
2014-3,lewis-hamilton,1,12,95324
2014-3,nico-rosberg,2,12,95439
2014-3,sergio-perez,3,10,95868
2014-3,valtteri-bottas,4,10,96116
2014-3,felipe-massa,5,8,96364
2014-3,jenson-button,6,8,96394
2014-3,fernando-alonso,7,12,96454
2014-3,nico-hulkenberg,8,11,96455
2014-3,daniil-kvyat,9,16,96680
2014-3,kimi-raikkonen,10,13,96772
2014-3,kevin-magnussen,11,8,96822
2014-3,jean-eric-vergne,12,11,97030
2014-3,daniel-ricciardo,13,11,97119
2014-3,esteban-gutierrez,14,18,97325
2014-3,adrian-sutil,15,24,98089
2014-3,kamui-kobayashi,16,17,98400
2014-3,jules-bianchi,17,15,98736
2014-3,pastor-maldonado,18,21,98880
2014-3,marcus-ericsson,19,18,98971
2014-3,romain-grosjean,20,17,99208
2014-3,seb-vettel,21,8,99225
2014-3,max-chilton,22,14,99597
2014-4,daniel-ricciardo,1,5,113958
2014-4,felipe-massa,2,5,114492
2014-4,romain-grosjean,3,4,114514
2014-4,nico-hulkenberg,4,6,115032
2014-4,kimi-raikkonen,5,4,115062
2014-4,pastor-maldonado,6,12,115228
2014-4,daniil-kvyat,7,7,115235
2014-4,valtteri-bottas,8,5,115381
2014-4,jenson-button,9,4,115673
2014-4,sergio-perez,10,6,116019
2014-4,seb-vettel,11,8,116233
2014-4,jean-eric-vergne,12,9,116380
2014-4,adrian-sutil,13,8,116760
2014-4,max-chilton,14,13,116841
2014-4,esteban-gutierrez,15,9,117468
2014-4,kamui-kobayashi,16,12,117812
2014-4,jules-bianchi,17,14,117976
2014-4,marcus-ericsson,18,6,119507
2014-4,nico-rosberg,19,4,
2014-4,kevin-magnussen,20,3,
2014-4,fernando-alonso,21,1,
2014-4,lewis-hamilton,22,3,
2014-5,nico-rosberg,1,16,85887
2014-5,lewis-hamilton,2,9,86756
2014-5,fernando-alonso,3,15,87188
2014-5,felipe-massa,4,10,87223
2014-5,romain-grosjean,5,18,87682
2014-5,kevin-magnussen,6,16,87806
2014-5,daniel-ricciardo,7,12,87808
2014-5,jenson-button,8,11,88006
2014-5,pastor-maldonado,9,19,88076
2014-5,seb-vettel,10,20,88085
2014-5,valtteri-bottas,11,12,88101
2014-5,jean-eric-vergne,12,16,88242
2014-5,daniil-kvyat,13,16,88298
2014-5,kimi-raikkonen,14,16,88419
2014-5,sergio-perez,15,13,88571
2014-5,nico-hulkenberg,16,13,88668
2014-5,adrian-sutil,17,16,88715
2014-5,esteban-gutierrez,18,18,88865
2014-5,max-chilton,19,15,90169
2014-5,jules-bianchi,20,12,90670
2014-5,kamui-kobayashi,21,18,90712
2014-5,marcus-ericsson,22,19,91559
2014-6,lewis-hamilton,1,27,76758
2014-6,daniel-ricciardo,2,26,76808
2014-6,nico-rosberg,3,24,76874
2014-6,seb-vettel,4,23,77184
2014-6,fernando-alonso,5,22,77428
2014-6,kimi-raikkonen,6,24,77448
2014-6,sergio-perez,7,23,77725
2014-6,nico-hulkenberg,8,21,78074
2014-6,jean-eric-vergne,9,19,78136
2014-6,daniil-kvyat,10,26,78166
2014-6,kevin-magnussen,11,28,78249
2014-6,jenson-button,12,21,78262
2014-6,valtteri-bottas,13,31,78430
2014-6,felipe-massa,14,30,78542
2014-6,adrian-sutil,15,24,78598
2014-6,romain-grosjean,16,26,78776
2014-6,jules-bianchi,17,23,78872
2014-6,pastor-maldonado,18,28,79118
2014-6,esteban-gutierrez,19,28,79149
2014-6,kamui-kobayashi,20,32,80271
2014-6,max-chilton,21,25,80394
2014-6,marcus-ericsson,22,30,80589
2014-7,lewis-hamilton,1,18,75610
2014-7,felipe-massa,2,16,76086
2014-7,nico-rosberg,3,20,76120
2014-7,fernando-alonso,4,15,76488
2014-7,daniel-ricciardo,5,15,76504
2014-7,kimi-raikkonen,6,22,76528
2014-7,valtteri-bottas,7,20,76684
2014-7,daniil-kvyat,8,21,76820
2014-7,jean-eric-vergne,9,19,76824
2014-7,seb-vettel,10,15,76884
2014-7,nico-hulkenberg,11,17,76944
2014-7,kevin-magnussen,12,19,76993
2014-7,romain-grosjean,13,21,77121
2014-7,sergio-perez,14,19,77188
2014-7,pastor-maldonado,15,21,77224
2014-7,jenson-button,16,23,77360
2014-7,adrian-sutil,17,23,77900
2014-7,jules-bianchi,18,25,78518
2014-7,max-chilton,19,19,78525
2014-7,marcus-ericsson,20,23,79865
2014-7,kamui-kobayashi,21,14,80227
2014-7,esteban-gutierrez,22,6,82388
2014-8,valtteri-bottas,1,22,69848
2014-8,lewis-hamilton,2,25,69898
2014-8,felipe-massa,3,21,69901
2014-8,daniil-kvyat,4,25,69927
2014-8,nico-rosberg,5,31,69999
2014-8,fernando-alonso,6,17,70054
2014-8,daniel-ricciardo,7,19,70392
2014-8,kevin-magnussen,8,23,70449
2014-8,kimi-raikkonen,9,22,70488
2014-8,seb-vettel,10,21,70562
2014-8,nico-hulkenberg,11,22,70683
2014-8,pastor-maldonado,12,26,70776
2014-8,jean-eric-vergne,13,22,71043
2014-8,romain-grosjean,14,22,71103
2014-8,sergio-perez,15,18,71235
2014-8,adrian-sutil,16,24,71294
2014-8,esteban-gutierrez,17,23,71558
2014-8,jules-bianchi,18,21,71848
2014-8,kamui-kobayashi,19,23,72320
2014-8,marcus-ericsson,20,27,72892
2014-8,max-chilton,21,14,72915
2014-8,jenson-button,22,4,74237
2014-9,seb-vettel,1,6,112522
2014-9,daniel-ricciardo,2,6,112631
2014-9,pastor-maldonado,3,10,113044
2014-9,romain-grosjean,4,6,113566
2014-9,adrian-sutil,5,12,113585
2014-9,daniil-kvyat,6,15,113654
2014-9,kevin-magnussen,7,5,113911
2014-9,jenson-button,8,6,114041
2014-9,valtteri-bottas,9,4,114217
2014-9,kimi-raikkonen,10,5,114558
2014-9,jean-eric-vergne,11,6,114602
2014-9,esteban-gutierrez,12,13,114761
2014-9,felipe-massa,13,4,115003
2014-9,nico-hulkenberg,14,6,115688
2014-9,sergio-perez,15,7,116918
2014-9,marcus-ericsson,16,10,117091
2014-9,jules-bianchi,17,6,117566
2014-9,kamui-kobayashi,18,10,117914
2014-9,max-chilton,19,1,
2014-9,fernando-alonso,20,4,
2014-9,nico-rosberg,21,4,
2014-9,lewis-hamilton,22,5,
2014-10,nico-rosberg,1,24,77779
2014-10,lewis-hamilton,2,20,78380
2014-10,fernando-alonso,3,11,78384
2014-10,felipe-massa,4,18,78575
2014-10,valtteri-bottas,5,19,78611
2014-10,kevin-magnussen,6,16,78756
2014-10,daniel-ricciardo,7,13,78769
2014-10,kimi-raikkonen,8,8,78842
2014-10,seb-vettel,9,17,78890
2014-10,nico-hulkenberg,10,19,79127
2014-10,daniil-kvyat,11,19,79131
2014-10,jean-eric-vergne,12,20,79470
2014-10,jenson-button,13,15,79489
2014-10,sergio-perez,14,21,79505
2014-10,esteban-gutierrez,15,23,79601
2014-10,romain-grosjean,16,23,80078
2014-10,jules-bianchi,17,21,80198
2014-10,pastor-maldonado,18,19,80466
2014-10,adrian-sutil,19,6,80844
2014-10,kamui-kobayashi,20,21,81018
2014-10,marcus-ericsson,21,14,83077
2014-10,max-chilton,22,7,83449
2014-11,lewis-hamilton,1,21,84048
2014-11,nico-rosberg,2,24,84095
2014-11,seb-vettel,3,16,84455
2014-11,daniel-ricciardo,4,15,84678
2014-11,valtteri-bottas,5,21,84685
2014-11,fernando-alonso,6,11,84769
2014-11,kimi-raikkonen,7,19,84818
2014-11,kevin-magnussen,8,21,84867
2014-11,jean-eric-vergne,9,17,85162
2014-11,daniil-kvyat,10,19,85170
2014-11,felipe-massa,11,18,85231
2014-11,jenson-button,12,14,85468
2014-11,pastor-maldonado,13,22,85829
2014-11,romain-grosjean,14,19,85859
2014-11,adrian-sutil,15,21,85934
2014-11,esteban-gutierrez,16,23,86023
2014-11,nico-hulkenberg,17,19,86035
2014-11,sergio-perez,18,17,86142
2014-11,kamui-kobayashi,19,23,87560
2014-11,max-chilton,20,17,88083
2014-11,marcus-ericsson,21,22,88605
2014-11,jules-bianchi,22,14,88821
2014-12,valtteri-bottas,1,12,109465
2014-12,daniel-ricciardo,2,9,109733
2014-12,nico-rosberg,3,13,109739
2014-12,kimi-raikkonen,4,9,109817
2014-12,lewis-hamilton,5,13,109817
2014-12,fernando-alonso,6,9,109890
2014-12,daniil-kvyat,7,11,109893
2014-12,jenson-button,8,11,110203
2014-12,felipe-massa,9,11,110423
2014-12,jean-eric-vergne,10,10,110535
2014-12,sergio-perez,11,12,110592
2014-12,kevin-magnussen,12,11,110748
2014-12,seb-vettel,13,10,110814
2014-12,nico-hulkenberg,14,11,110866
2014-12,adrian-sutil,15,12,110962
2014-12,romain-grosjean,16,9,111509
2014-12,pastor-maldonado,17,10,111610
2014-12,esteban-gutierrez,18,15,111898
2014-12,jules-bianchi,19,14,112457
2014-12,max-chilton,20,14,112984
2014-12,marcus-ericsson,21,11,114294
2014-12,andre-lotterer,22,13,115008
2014-13,lewis-hamilton,1,23,85519
2014-13,fernando-alonso,2,13,85931
2014-13,valtteri-bottas,3,19,86090
2014-13,felipe-massa,4,18,86114
2014-13,jenson-button,5,21,86242
2014-13,seb-vettel,6,17,86290
2014-13,kimi-raikkonen,7,15,86327
2014-13,daniil-kvyat,8,21,86437
2014-13,daniel-ricciardo,9,16,86482
2014-13,nico-hulkenberg,10,17,86608
2014-13,kevin-magnussen,11,20,86829
2014-13,esteban-gutierrez,12,18,87207
2014-13,sergio-perez,13,10,87312
